ticker,company_name,sector,year,wayback_original_url,rule_theme_categories,rule_changed_from_prior,rule_text_similarity_to_prior,llm_theme_categories,llm_changed_from_prior,llm_change_reason,llm_main_values_summary,llm_linguistic_shift,llm_confidence,llm_notes,llm_status,llm_error,llm_raw_response
MS,Morgan Stanley,Financials,2023,https://www.morganstanley.com/about-us,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact,False,0.999407231772377,sustainability_environment;community_social_impact;employees_culture;customer_focus;diversity_inclusion;innovation,False,"The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include sustainability_environment, community_social_impact, employees_culture.","The page mainly emphasizes sustainability, climate, environment, or responsible resource use, community, philanthropy, social impact, or public contribution, and employees, teams, talent, or organizational culture. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct.",No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing.,high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""sustainability_environment"", ""community_social_impact"", ""employees_culture"", ""customer_focus"", ""diversity_inclusion"", ""innovation""], ""llm_changed_from_prior"": false, ""llm_change_reason"": ""The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include sustainability_environment, community_social_impact, employees_culture."", ""llm_main_values_summary"": ""The page mainly emphasizes sustainability, climate, environment, or responsible resource use, community, philanthropy, social impact, or public contribution, and employees, teams, talent, or organizational culture. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct."", ""llm_linguistic_shift"": ""No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
MS,Morgan Stanley,Financials,2024,https://www.morganstanley.com/about-us,customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact,True,0.8984906777153003,customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on customer_focus, employees_culture, diversity_inclusion.","The page mainly emphasizes customers, clients, users, or service experience, employees, teams, talent, or organizational culture, and diversity, inclusion, equity, or belonging. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct.","The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""customer_focus"", ""employees_culture"", ""diversity_inclusion"", ""sustainability_environment"", ""community_social_impact"", ""integrity_ethics_trust""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on customer_focus, employees_culture, diversity_inclusion."", ""llm_main_values_summary"": ""The page mainly emphasizes customers, clients, users, or service experience, employees, teams, talent, or organizational culture, and diversity, inclusion, equity, or belonging. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
MSFT,Microsoft,Technology,2016,http://news.microsoft.com:80/facts-about-microsoft/,innovation;customer_focus;employees_culture;diversity_inclusion;community_social_impact;financial_performance_growth,,,innovation;customer_focus;financial_performance_growth;community_social_impact;employees_culture;integrity_ethics_trust,,No prior year information is available for comparison.,"The page primarily emphasizes Microsoft's long history of innovation through continuous product development and strategic acquisitions aimed at helping customers realize their full potential. It also highlights significant financial milestones and a growing commitment to community impact through philanthropy and employee giving, alongside a commitment to trustworthy computing.","No clear linguistic shift visible from this snapshot alone, as the page is a factual timeline of events.",high,"The page is a factual timeline of corporate events and product launches, not a narrative values statement, which limits direct interpretation of stated values beyond what is implied by actions and milestones.",success,,"{
  ""llm_theme_categories"": [
    ""innovation"",
    ""customer_focus"",
    ""financial_performance_growth"",
    ""community_social_impact"",
    ""employees_culture"",
    ""integrity_ethics_trust""
  ],
  ""llm_changed_from_prior"": null,
  ""llm_change_reason"": ""No prior year information is available for comparison."",
  ""llm_main_values_summary"": ""The page primarily emphasizes Microsoft's long history of innovation through continuous product development and strategic acquisitions aimed at helping customers realize their full potential. It also highlights significant financial milestones and a growing commitment to community impact through philanthropy and employee giving, alongside a commitment to trustworthy computing."",
  ""llm_linguistic_shift"": ""No clear linguistic shift visible from this snapshot alone, as the page is a factual timeline of events."",
  ""llm_confidence"": ""high"",
  ""llm_notes"": ""The page is a factual timeline of corporate events and product launches, not a narrative values statement, which limits direct interpretation of stated values beyond what is implied by actions and milestones.""
}"
MSFT,Microsoft,Technology,2017,https://news.microsoft.com/facts-about-microsoft/,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;financial_performance_growth,True,0.7798662996460873,innovation;customer_focus;employees_culture;community_social_impact;integrity_ethics_trust;financial_performance_growth,True,"The rule-based analysis indicates a change from the prior year. This page, being a 'Facts About Microsoft' page with a detailed timeline, is likely updated regularly with new events and product launches, which would constitute a material change.","Microsoft's core mission is to empower individuals and businesses to achieve their full potential through innovative software, services, and solutions. The company demonstrates a commitment to continuous innovation, trustworthy computing, and significant community impact through employee giving and philanthropy, alongside a focus on financial growth.","No clear linguistic shift visible from this snapshot alone, as the page primarily presents factual information and a chronological timeline rather than a narrative values statement.",high,"The provided text is a 'Facts About Microsoft' page, which is largely a historical timeline and company overview, rather than a dedicated corporate values or mission statement page. This limits the explicit articulation of values, though many can be inferred from the events and mission statement.",success,,"{
  ""llm_theme_categories"": [
    ""innovation"",
    ""customer_focus"",
    ""employees_culture"",
    ""community_social_impact"",
    ""integrity_ethics_trust"",
    ""financial_performance_growth""
  ],
  ""llm_changed_from_prior"": true,
  ""llm_change_reason"": ""The rule-based analysis indicates a change from the prior year. This page, being a 'Facts About Microsoft' page with a detailed timeline, is likely updated regularly with new events and product launches, which would constitute a material change."",
  ""llm_main_values_summary"": ""Microsoft's core mission is to empower individuals and businesses to achieve their full potential through innovative software, services, and solutions. The company demonstrates a commitment to continuous innovation, trustworthy computing, and significant community impact through employee giving and philanthropy, alongside a focus on financial growth."",
  ""llm_linguistic_shift"": ""No clear linguistic shift visible from this snapshot alone, as the page primarily presents factual information and a chronological timeline rather than a narrative values statement."",
  ""llm_confidence"": ""high"",
  ""llm_notes"": ""The provided text is a 'Facts About Microsoft' page, which is largely a historical timeline and company overview, rather than a dedicated corporate values or mission statement page. This limits the explicit articulation of values, though many can be inferred from the events and mission statement.""
}"
MSFT,Microsoft,Technology,2018,https://news.microsoft.com/facts-about-microsoft/,innovation;customer_focus;employees_culture;sustainability_environment;community_social_impact;health_safety_wellbeing,True,0.5436370228414564,innovation;customer_focus;community_social_impact;integrity_ethics_trust;financial_performance_growth,True,"The page is structured as a historical timeline of company facts, product launches, and key events, rather than a detailed exposition of corporate values, suggesting a material change from a typical values page.","Microsoft's core mission is to empower every person and organization globally to achieve more, driven by digital transformation and technological innovation. The company also emphasizes trustworthy computing, significant philanthropic contributions, and delivering financial returns to shareholders.",No clear linguistic shift visible from this snapshot alone,high,"The page functions primarily as a corporate factsheet and historical timeline, with explicit value statements limited to the mission and a few specific commitments/initiatives.",success,,"{
  ""llm_theme_categories"": [
    ""innovation"",
    ""customer_focus"",
    ""community_social_impact"",
    ""integrity_ethics_trust"",
    ""financial_performance_growth""
  ],
  ""llm_changed_from_prior"": true,
  ""llm_change_reason"": ""The page is structured as a historical timeline of company facts, product launches, and key events, rather than a detailed exposition of corporate values, suggesting a material change from a typical values page."",
  ""llm_main_values_summary"": ""Microsoft's core mission is to empower every person and organization globally to achieve more, driven by digital transformation and technological innovation. The company also emphasizes trustworthy computing, significant philanthropic contributions, and delivering financial returns to shareholders."",
  ""llm_linguistic_shift"": ""No clear linguistic shift visible from this snapshot alone"",
  ""llm_confidence"": ""high"",
  ""llm_notes"": ""The page functions primarily as a corporate factsheet and historical timeline, with explicit value statements limited to the mission and a few specific commitments/initiatives.""
}"
MSFT,Microsoft,Technology,2019,https://news.microsoft.com/facts-about-microsoft/,innovation;customer_focus;employees_culture;sustainability_environment;community_social_impact;health_safety_wellbeing;financial_performance_growth,False,0.9286589099816288,innovation;customer_focus;community_social_impact;financial_performance_growth;integrity_ethics_trust;employees_culture,False,"The page is a factual, historical overview of the company, and the high text similarity score (0.928) indicates no material change in its content or stated values from the prior year.","Microsoft's core mission is to empower every person and organization through continuous innovation and digital transformation. The company also emphasizes financial growth, community impact through philanthropy, and a commitment to trustworthy computing.",No clear linguistic shift visible from this snapshot alone,high,The page is primarily a historical timeline and factual overview; values are largely inferred from the stated mission and documented corporate actions rather than explicit value statements.,success,,"{
  ""llm_theme_categories"": [
    ""innovation"",
    ""customer_focus"",
    ""community_social_impact"",
    ""financial_performance_growth"",
    ""integrity_ethics_trust"",
    ""employees_culture""
  ],
  ""llm_changed_from_prior"": false,
  ""llm_change_reason"": ""The page is a factual, historical overview of the company, and the high text similarity score (0.928) indicates no material change in its content or stated values from the prior year."",
  ""llm_main_values_summary"": ""Microsoft's core mission is to empower every person and organization through continuous innovation and digital transformation. The company also emphasizes financial growth, community impact through philanthropy, and a commitment to trustworthy computing."",
  ""llm_linguistic_shift"": ""No clear linguistic shift visible from this snapshot alone"",
  ""llm_confidence"": ""high"",
  ""llm_notes"": ""The page is primarily a historical timeline and factual overview; values are largely inferred from the stated mission and documented corporate actions rather than explicit value statements.""
}"
MSFT,Microsoft,Technology,2020,https://news.microsoft.com/facts-about-microsoft/,innovation;customer_focus;employees_culture;sustainability_environment;community_social_impact;health_safety_wellbeing;financial_performance_growth,False,0.958826928633343,innovation;customer_focus;community_social_impact;integrity_ethics_trust;financial_performance_growth;employees_culture,False,"The rule-based text similarity to the prior usable year is very high (0.9588), indicating no material changes to the page content.","The page emphasizes Microsoft's mission to empower every person and organization through digital transformation and continuous innovation. Key values include a commitment to trustworthy computing, strong financial performance, and significant community contributions through employee giving and philanthropy.","No clear linguistic shift visible from this snapshot alone, as the page primarily presents a factual historical timeline and mission statement.",high,"The page is structured as a 'Facts About Microsoft' historical timeline, with the mission statement at the beginning. This format implicitly showcases values through actions and milestones rather than explicit value declarations, except for the mission statement itself.",success,,"{
  ""llm_theme_categories"": [
    ""innovation"",
    ""customer_focus"",
    ""community_social_impact"",
    ""integrity_ethics_trust"",
    ""financial_performance_growth"",
    ""employees_culture""
  ],
  ""llm_changed_from_prior"": false,
  ""llm_change_reason"": ""The rule-based text similarity to the prior usable year is very high (0.9588), indicating no material changes to the page content."",
  ""llm_main_values_summary"": ""The page emphasizes Microsoft's mission to empower every person and organization through digital transformation and continuous innovation. Key values include a commitment to trustworthy computing, strong financial performance, and significant community contributions through employee giving and philanthropy."",
  ""llm_linguistic_shift"": ""No clear linguistic shift visible from this snapshot alone, as the page primarily presents a factual historical timeline and mission statement."",
  ""llm_confidence"": ""high"",
  ""llm_notes"": ""The page is structured as a 'Facts About Microsoft' historical timeline, with the mission statement at the beginning. This format implicitly showcases values through actions and milestones rather than explicit value declarations, except for the mission statement itself.""
}"
MSFT,Microsoft,Technology,2021,https://news.microsoft.com/facts-about-microsoft/,innovation;customer_focus;employees_culture;sustainability_environment;community_social_impact;health_safety_wellbeing;financial_performance_growth,False,0.9427144921823676,innovation;customer_focus;community_social_impact;integrity_ethics_trust;financial_performance_growth,False,"The rule-based analysis indicates high text similarity (0.94) to the prior year, suggesting no material changes.","The page highlights Microsoft's mission to empower individuals and organizations through digital transformation and continuous innovation. Key values include a commitment to trustworthy computing, significant community and philanthropic impact, and a strong focus on financial performance and growth.","No clear linguistic shift visible from this snapshot alone, as the page is primarily a factual timeline and corporate information.",high,"The page is primarily a corporate facts and timeline page, not a dedicated values statement, which limits the depth of value analysis.",success,,"{
  ""llm_theme_categories"": [
    ""innovation"",
    ""customer_focus"",
    ""community_social_impact"",
    ""integrity_ethics_trust"",
    ""financial_performance_growth""
  ],
  ""llm_changed_from_prior"": false,
  ""llm_change_reason"": ""The rule-based analysis indicates high text similarity (0.94) to the prior year, suggesting no material changes."",
  ""llm_main_values_summary"": ""The page highlights Microsoft's mission to empower individuals and organizations through digital transformation and continuous innovation. Key values include a commitment to trustworthy computing, significant community and philanthropic impact, and a strong focus on financial performance and growth."",
  ""llm_linguistic_shift"": ""No clear linguistic shift visible from this snapshot alone, as the page is primarily a factual timeline and corporate information."",
  ""llm_confidence"": ""high"",
  ""llm_notes"": ""The page is primarily a corporate facts and timeline page, not a dedicated values statement, which limits the depth of value analysis.""
}"
MSFT,Microsoft,Technology,2022,https://news.microsoft.com/facts-about-microsoft/,innovation;customer_focus;employees_culture;sustainability_environment;community_social_impact;financial_performance_growth,False,0.956617243272927,innovation;customer_focus;community_social_impact;financial_performance_growth;integrity_ethics_trust;employees_culture,False,"The rule-based text similarity to the prior usable year is very high (0.9566), indicating no material change in the content.","Microsoft's core mission is to empower every person and organization through digital transformation and technological innovation. The company also emphasizes financial performance, a commitment to trustworthy computing, and significant community contributions through employee giving and philanthropy.","No clear linguistic shift visible from this snapshot alone, as the page primarily presents a factual, chronological history.",high,"The page is structured as a historical timeline of facts, product launches, and financial milestones, rather than a direct articulation of corporate values. Values are primarily inferred from the mission statement and specific events mentioned.",success,,"{
  ""llm_theme_categories"": [
    ""innovation"",
    ""customer_focus"",
    ""community_social_impact"",
    ""financial_performance_growth"",
    ""integrity_ethics_trust"",
    ""employees_culture""
  ],
  ""llm_changed_from_prior"": false,
  ""llm_change_reason"": ""The rule-based text similarity to the prior usable year is very high (0.9566), indicating no material change in the content."",
  ""llm_main_values_summary"": ""Microsoft's core mission is to empower every person and organization through digital transformation and technological innovation. The company also emphasizes financial performance, a commitment to trustworthy computing, and significant community contributions through employee giving and philanthropy."",
  ""llm_linguistic_shift"": ""No clear linguistic shift visible from this snapshot alone, as the page primarily presents a factual, chronological history."",
  ""llm_confidence"": ""high"",
  ""llm_notes"": ""The page is structured as a historical timeline of facts, product launches, and financial milestones, rather than a direct articulation of corporate values. Values are primarily inferred from the mission statement and specific events mentioned.""
}"
MSFT,Microsoft,Technology,2023,https://news.microsoft.com/facts-about-microsoft/,innovation;customer_focus;employees_culture;sustainability_environment;community_social_impact;financial_performance_growth,False,0.9730687455705174,innovation;customer_focus;community_social_impact;financial_performance_growth;integrity_ethics_trust;employees_culture,False,"The rule-based text similarity to the prior usable year is very high (0.973), indicating the page content, which is primarily a factual timeline and mission statement, has not materially changed.","Microsoft emphasizes empowering every person and organization to achieve more, highlighting a strong customer focus and commitment to community impact. The company also values continuous innovation through product development and acquisitions, alongside maintaining financial performance and trust in its computing solutions.","No clear linguistic shift visible from this snapshot alone, consistent with the high text similarity to the prior year.",high,"The page is primarily a historical timeline of company events, product launches, and financial milestones, with the mission statement being the most direct articulation of values.",success,,"{
  ""llm_theme_categories"": [
    ""innovation"",
    ""customer_focus"",
    ""community_social_impact"",
    ""financial_performance_growth"",
    ""integrity_ethics_trust"",
    ""employees_culture""
  ],
  ""llm_changed_from_prior"": false,
  ""llm_change_reason"": ""The rule-based text similarity to the prior usable year is very high (0.973), indicating the page content, which is primarily a factual timeline and mission statement, has not materially changed."",
  ""llm_main_values_summary"": ""Microsoft emphasizes empowering every person and organization to achieve more, highlighting a strong customer focus and commitment to community impact. The company also values continuous innovation through product development and acquisitions, alongside maintaining financial performance and trust in its computing solutions."",
  ""llm_linguistic_shift"": ""No clear linguistic shift visible from this snapshot alone, consistent with the high text similarity to the prior year."",
  ""llm_confidence"": ""high"",
  ""llm_notes"": ""The page is primarily a historical timeline of company events, product launches, and financial milestones, with the mission statement being the most direct articulation of values.""
}"
MSFT,Microsoft,Technology,2024,https://news.microsoft.com/facts-about-microsoft/,innovation;customer_focus;employees_culture;sustainability_environment;community_social_impact;financial_performance_growth,False,0.9402679990915284,innovation;customer_focus;integrity_ethics_trust;community_social_impact;financial_performance_growth,False,"The rule-based analysis indicates high text similarity (0.94) to the prior year, suggesting no material change.","Microsoft's core values emphasize delivering innovative, AI-powered solutions to meet customer needs and empowering individuals and organizations globally. The company is committed to responsible AI development and highlights its long history of product development, financial performance, and philanthropic contributions.",No clear linguistic shift visible from this snapshot alone,high,"The page is primarily a factual overview and historical timeline, with core values briefly stated in the introductory paragraph.",success,,"{
  ""llm_theme_categories"": [
    ""innovation"",
    ""customer_focus"",
    ""integrity_ethics_trust"",
    ""community_social_impact"",
    ""financial_performance_growth""
  ],
  ""llm_changed_from_prior"": false,
  ""llm_change_reason"": ""The rule-based analysis indicates high text similarity (0.94) to the prior year, suggesting no material change."",
  ""llm_main_values_summary"": ""Microsoft's core values emphasize delivering innovative, AI-powered solutions to meet customer needs and empowering individuals and organizations globally. The company is committed to responsible AI development and highlights its long history of product development, financial performance, and philanthropic contributions."",
  ""llm_linguistic_shift"": ""No clear linguistic shift visible from this snapshot alone"",
  ""llm_confidence"": ""high"",
  ""llm_notes"": ""The page is primarily a factual overview and historical timeline, with core values briefly stated in the introductory paragraph.""
}"
NKE,Nike,Consumer Discretionary,2018,https://about.nike.com/,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact,,,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact,,"No prior usable-year comparison is available, so material change cannot be assessed for this row.","The page mainly emphasizes innovation, technology, or business transformation, employees, teams, talent, or organizational culture, and diversity, inclusion, equity, or belonging. The language presents the company through customers, employees, brand purpose, and social or community impact.","No prior usable year is available in this LLM prompt, so a year-over-year linguistic shift cannot be assessed directly.",high,"The prompt text was truncated, so later-page content may be omitted.",success,,"{""llm_theme_categories"": [""innovation"", ""employees_culture"", ""diversity_inclusion"", ""sustainability_environment"", ""community_social_impact""], ""llm_changed_from_prior"": null, ""llm_change_reason"": ""No prior usable-year comparison is available, so material change cannot be assessed for this row."", ""llm_main_values_summary"": ""The page mainly emphasizes innovation, technology, or business transformation, employees, teams, talent, or organizational culture, and diversity, inclusion, equity, or belonging. The language presents the company through customers, employees, brand purpose, and social or community impact."", ""llm_linguistic_shift"": ""No prior usable year is available in this LLM prompt, so a year-over-year linguistic shift cannot be assessed directly."", ""llm_confidence"": ""high"", ""llm_notes"": ""The prompt text was truncated, so later-page content may be omitted.""}"
NKE,Nike,Consumer Discretionary,2019,https://about.nike.com/,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact,False,0.9111377564614974,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact,False,"The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include innovation, employees_culture, diversity_inclusion.","The page mainly emphasizes innovation, technology, or business transformation, employees, teams, talent, or organizational culture, and diversity, inclusion, equity, or belonging. The language presents the company through customers, employees, brand purpose, and social or community impact.",No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing.,high,"The prompt text was truncated, so later-page content may be omitted.",success,,"{""llm_theme_categories"": [""innovation"", ""employees_culture"", ""diversity_inclusion"", ""sustainability_environment"", ""community_social_impact""], ""llm_changed_from_prior"": false, ""llm_change_reason"": ""The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include innovation, employees_culture, diversity_inclusion."", ""llm_main_values_summary"": ""The page mainly emphasizes innovation, technology, or business transformation, employees, teams, talent, or organizational culture, and diversity, inclusion, equity, or belonging. The language presents the company through customers, employees, brand purpose, and social or community impact."", ""llm_linguistic_shift"": ""No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing."", ""llm_confidence"": ""high"", ""llm_notes"": ""The prompt text was truncated, so later-page content may be omitted.""}"
NKE,Nike,Consumer Discretionary,2020,https://about.nike.com/,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact,False,0.9994673058995872,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact,False,"The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include innovation, employees_culture, diversity_inclusion.","The page mainly emphasizes innovation, technology, or business transformation, employees, teams, talent, or organizational culture, and diversity, inclusion, equity, or belonging. The language presents the company through customers, employees, brand purpose, and social or community impact.",No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing.,high,"The prompt text was truncated, so later-page content may be omitted.",success,,"{""llm_theme_categories"": [""innovation"", ""employees_culture"", ""diversity_inclusion"", ""sustainability_environment"", ""community_social_impact""], ""llm_changed_from_prior"": false, ""llm_change_reason"": ""The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include innovation, employees_culture, diversity_inclusion."", ""llm_main_values_summary"": ""The page mainly emphasizes innovation, technology, or business transformation, employees, teams, talent, or organizational culture, and diversity, inclusion, equity, or belonging. The language presents the company through customers, employees, brand purpose, and social or community impact."", ""llm_linguistic_shift"": ""No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing."", ""llm_confidence"": ""high"", ""llm_notes"": ""The prompt text was truncated, so later-page content may be omitted.""}"
NKE,Nike,Consumer Discretionary,2021,https://purpose.nike.com/,employees_culture;integrity_ethics_trust;financial_performance_growth,True,0.0114834778532927,employees_culture;integrity_ethics_trust;financial_performance_growth,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on employees_culture, integrity_ethics_trust, financial_performance_growth.","The page mainly emphasizes employees, teams, talent, or organizational culture, integrity, ethics, trust, responsibility, governance, or transparency, and growth, performance, shareholder value, investment, or financial strength. The language presents the company through customers, employees, brand purpose, and social or community impact.","The language appears to shift toward trust, responsibility, governance, or ethical conduct.",medium,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""employees_culture"", ""integrity_ethics_trust"", ""financial_performance_growth""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on employees_culture, integrity_ethics_trust, financial_performance_growth."", ""llm_main_values_summary"": ""The page mainly emphasizes employees, teams, talent, or organizational culture, integrity, ethics, trust, responsibility, governance, or transparency, and growth, performance, shareholder value, investment, or financial strength. The language presents the company through customers, employees, brand purpose, and social or community impact."", ""llm_linguistic_shift"": ""The language appears to shift toward trust, responsibility, governance, or ethical conduct."", ""llm_confidence"": ""medium"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
NVDA,NVIDIA,Technology,2016,http://www.nvidia.com:80/object/about-nvidia.html,innovation;employees_culture;sustainability_environment;community_social_impact;integrity_ethics_trust;financial_performance_growth,,,innovation;employees_culture;sustainability_environment;community_social_impact;integrity_ethics_trust;financial_performance_growth,,"No prior usable-year comparison is available, so material change cannot be assessed for this row.","The page mainly emphasizes innovation, technology, or business transformation, employees, teams, talent, or organizational culture, and sustainability, climate, environment, or responsible resource use. The language frames the company around technological capability and stakeholder-facing impact.","No prior usable year is available in this LLM prompt, so a year-over-year linguistic shift cannot be assessed directly.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""innovation"", ""employees_culture"", ""sustainability_environment"", ""community_social_impact"", ""integrity_ethics_trust"", ""financial_performance_growth""], ""llm_changed_from_prior"": null, ""llm_change_reason"": ""No prior usable-year comparison is available, so material change cannot be assessed for this row."", ""llm_main_values_summary"": ""The page mainly emphasizes innovation, technology, or business transformation, employees, teams, talent, or organizational culture, and sustainability, climate, environment, or responsible resource use. The language frames the company around technological capability and stakeholder-facing impact."", ""llm_linguistic_shift"": ""No prior usable year is available in this LLM prompt, so a year-over-year linguistic shift cannot be assessed directly."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
NVDA,NVIDIA,Technology,2017,http://www.nvidia.com:80/object/about-nvidia.html,innovation;sustainability_environment;financial_performance_growth,True,0.0483795209018318,innovation;sustainability_environment;financial_performance_growth,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on innovation, sustainability_environment, financial_performance_growth.","The page mainly emphasizes innovation, technology, or business transformation, sustainability, climate, environment, or responsible resource use, and growth, performance, shareholder value, investment, or financial strength. The language frames the company around technological capability and stakeholder-facing impact.","The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""innovation"", ""sustainability_environment"", ""financial_performance_growth""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on innovation, sustainability_environment, financial_performance_growth."", ""llm_main_values_summary"": ""The page mainly emphasizes innovation, technology, or business transformation, sustainability, climate, environment, or responsible resource use, and growth, performance, shareholder value, investment, or financial strength. The language frames the company around technological capability and stakeholder-facing impact."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
NVDA,NVIDIA,Technology,2018,http://www.nvidia.com/object/about-nvidia.html,innovation;sustainability_environment;financial_performance_growth,False,0.9420607579079237,innovation;customer_focus;sustainability_environment;integrity_ethics_trust;employees_culture,False,"The page appears largely unchanged from the prior usable year, indicated by a high text similarity score of 0.94 and the rule-based detection of 'False' for change.","NVIDIA primarily emphasizes its pioneering innovation in computing, particularly with the GPU and AI, and its impact on various markets like gaming and autonomous systems. The company also highlights its commitment to sustainability and conducting business guided by policies, while also mentioning careers and university relations.",No clear linguistic shift visible from this snapshot alone,high,,success,,"{
  ""llm_theme_categories"": [
    ""innovation"",
    ""customer_focus"",
    ""sustainability_environment"",
    ""integrity_ethics_trust"",
    ""employees_culture""
  ],
  ""llm_changed_from_prior"": false,
  ""llm_change_reason"": ""The page appears largely unchanged from the prior usable year, indicated by a high text similarity score of 0.94 and the rule-based detection of 'False' for change."",
  ""llm_main_values_summary"": ""NVIDIA primarily emphasizes its pioneering innovation in computing, particularly with the GPU and AI, and its impact on various markets like gaming and autonomous systems. The company also highlights its commitment to sustainability and conducting business guided by policies, while also mentioning careers and university relations."",
  ""llm_linguistic_shift"": ""No clear linguistic shift visible from this snapshot alone"",
  ""llm_confidence"": ""high"",
  ""llm_notes"": """"
}"
NVDA,NVIDIA,Technology,2019,https://www.nvidia.com/en-us/about-nvidia/,,True,0.0337134357957362,innovation;customer_focus;employees_culture,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on innovation, customer_focus, employees_culture.","The page mainly emphasizes innovation, technology, or business transformation, customers, clients, users, or service experience, and employees, teams, talent, or organizational culture. The language frames the company around technological capability and stakeholder-facing impact.","The language appears to shift toward innovation, technology, transformation, or future-oriented corporate purpose.",low,"The source text is relatively short, so the interpretation is based on limited visible page content.",success,,"{""llm_theme_categories"": [""innovation"", ""customer_focus"", ""employees_culture""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on innovation, customer_focus, employees_culture."", ""llm_main_values_summary"": ""The page mainly emphasizes innovation, technology, or business transformation, customers, clients, users, or service experience, and employees, teams, talent, or organizational culture. The language frames the company around technological capability and stakeholder-facing impact."", ""llm_linguistic_shift"": ""The language appears to shift toward innovation, technology, transformation, or future-oriented corporate purpose."", ""llm_confidence"": ""low"", ""llm_notes"": ""The source text is relatively short, so the interpretation is based on limited visible page content.""}"
