ticker,company_name,sector,year,source_url_seed,status,notes
BAC,Bank of America,Financials,2022,https://about.bankofamerica.com/en,review,"Selected usable candidate. Tried 2 candidate(s). downloaded Changed from prior usable year; similarity=0.167. Clean text length: 12660. URL score: 15. Page type: about_company_page. Themes: customer_focus, employees_culture, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
BAC,Bank of America,Financials,2023,https://about.bankofamerica.com/en,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.007. Clean text length: 2979. URL score: 61. Page type: about_company_page. Themes: customer_focus, employees_culture, sustainability_environment, community_social_impact, financial_performance_growth."
BAC,Bank of America,Financials,2024,https://about.bankofamerica.com/en,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=1.000. Clean text length: 2979. URL score: 61. Page type: about_company_page. Themes: customer_focus, employees_culture, sustainability_environment, community_social_impact, financial_performance_growth."
WFC,Wells Fargo,Financials,2016,https://www.wellsfargo.com/about/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded No reliable prior-year comparison. Clean text length: 2847. URL score: 33. Page type: about_company_page. Themes: customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
WFC,Wells Fargo,Financials,2017,https://www.wellsfargo.com/about/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.522. Clean text length: 2889. URL score: 33. Page type: about_company_page. Themes: customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
WFC,Wells Fargo,Financials,2018,https://www.wellsfargo.com/about/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.436. Clean text length: 4369. URL score: 33. Page type: about_company_page. Themes: customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
WFC,Wells Fargo,Financials,2019,https://www.wellsfargo.com/about/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=0.945. Clean text length: 4682. URL score: 33. Page type: about_company_page. Themes: customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
WFC,Wells Fargo,Financials,2020,https://www.wellsfargo.com/about/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.558. Clean text length: 4082. URL score: 33. Page type: about_company_page. Themes: customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
WFC,Wells Fargo,Financials,2021,https://www.wellsfargo.com/about/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.398. Clean text length: 4016. URL score: 33. Page type: about_company_page. Themes: customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
WFC,Wells Fargo,Financials,2022,https://www.wellsfargo.com/about/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.805. Clean text length: 3909. URL score: 33. Page type: about_company_page. Themes: customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
WFC,Wells Fargo,Financials,2023,https://www.wellsfargo.com/about/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=0.924. Clean text length: 3745. URL score: 33. Page type: about_company_page. Themes: customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
WFC,Wells Fargo,Financials,2024,https://www.wellsfargo.com/about/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=0.989. Clean text length: 3772. URL score: 33. Page type: about_company_page. Themes: customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
GS,Goldman Sachs,Financials,2016,https://www.goldmansachs.com/about-us/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded No reliable prior-year comparison. Clean text length: 1192. URL score: 57. Page type: values_subpage. Themes: customer_focus, employees_culture, diversity_inclusion, community_social_impact, financial_performance_growth."
GS,Goldman Sachs,Financials,2017,https://www.goldmansachs.com/about-us/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.149. Clean text length: 3049. URL score: 33. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, financial_performance_growth."
GS,Goldman Sachs,Financials,2018,https://www.goldmansachs.com/about-us/,success,"Selected usable candidate. Tried 4 candidate(s). downloaded Similar to prior usable year; similarity=0.948. Clean text length: 3065. URL score: 33. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, financial_performance_growth."
GS,Goldman Sachs,Financials,2019,https://www.goldmansachs.com/about-us/,success,"Selected usable candidate. Tried 2 candidate(s). downloaded Changed from prior usable year; similarity=0.029. Clean text length: 3534. URL score: 49. Page type: values_subpage. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, financial_performance_growth."
GS,Goldman Sachs,Financials,2020,https://www.goldmansachs.com/about-us/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.016. Clean text length: 1485. URL score: 33. Page type: domain_discovered_page. Themes: customer_focus, employees_culture, sustainability_environment, community_social_impact, financial_performance_growth."
GS,Goldman Sachs,Financials,2021,https://www.goldmansachs.com/about-us/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.309. Clean text length: 1810. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, sustainability_environment, community_social_impact, financial_performance_growth."
GS,Goldman Sachs,Financials,2022,https://www.goldmansachs.com/about-us/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=0.905. Clean text length: 1831. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, sustainability_environment, community_social_impact, financial_performance_growth."
GS,Goldman Sachs,Financials,2023,https://www.goldmansachs.com/about-us/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.890. Clean text length: 1813. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, community_social_impact, integrity_ethics_trust, financial_performance_growth."
GS,Goldman Sachs,Financials,2024,https://www.goldmansachs.com/about-us/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=0.994. Clean text length: 1793. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, community_social_impact, integrity_ethics_trust, financial_performance_growth."
MS,Morgan Stanley,Financials,2016,https://www.morganstanley.com/about-us,success,"Selected usable candidate. Tried 1 candidate(s). downloaded No reliable prior-year comparison. Clean text length: 5003. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, health_safety_wellbeing, financial_performance_growth."
MS,Morgan Stanley,Financials,2017,https://www.morganstanley.com/about-us,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=0.981. Clean text length: 5026. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, health_safety_wellbeing, financial_performance_growth."
MS,Morgan Stanley,Financials,2018,https://www.morganstanley.com/about-us,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=0.973. Clean text length: 5075. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, health_safety_wellbeing, financial_performance_growth."
MS,Morgan Stanley,Financials,2019,https://www.morganstanley.com/about-us,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=1.000. Clean text length: 5075. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, health_safety_wellbeing, financial_performance_growth."
MS,Morgan Stanley,Financials,2020,https://www.morganstanley.com/about-us,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.371. Clean text length: 1689. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact."
MS,Morgan Stanley,Financials,2021,https://www.morganstanley.com/about-us,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=1.000. Clean text length: 1689. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact."
MS,Morgan Stanley,Financials,2022,https://www.morganstanley.com/about-us,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=0.999. Clean text length: 1687. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact."
MS,Morgan Stanley,Financials,2023,https://www.morganstanley.com/about-us,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=0.999. Clean text length: 1687. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact."
MS,Morgan Stanley,Financials,2024,https://www.morganstanley.com/about-us,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.898. Clean text length: 1692. URL score: 73. Page type: about_company_page. Themes: customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact."
BLK,BlackRock,Financials,2016,https://www.blackrock.com/corporate/about-us,review,"Selected usable candidate. Tried 1 candidate(s). downloaded No reliable prior-year comparison. Clean text length: 2231. URL score: 25. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
BLK,BlackRock,Financials,2017,https://www.blackrock.com/corporate/about-us,missing,No candidate URL passed filters. exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup no captures | exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup no captures
BLK,BlackRock,Financials,2018,https://www.blackrock.com/corporate/about-us,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.060. Clean text length: 2452. URL score: 115. Page type: mission_values_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, integrity_ethics_trust, financial_performance_growth."
BLK,BlackRock,Financials,2019,https://www.blackrock.com/corporate/about-us,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.362. Clean text length: 2442. URL score: 115. Page type: mission_values_page. Themes: innovation, customer_focus, employees_culture, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
BLK,BlackRock,Financials,2020,https://www.blackrock.com/corporate/about-us,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.219. Clean text length: 2577. URL score: 98. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, sustainability_environment, community_social_impact, health_safety_wellbeing, financial_performance_growth."
BLK,BlackRock,Financials,2021,https://www.blackrock.com/corporate/about-us,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.063. Clean text length: 10637. URL score: 114. Page type: values_subpage. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
BLK,BlackRock,Financials,2022,https://www.blackrock.com/corporate/about-us,missing,Candidates found but none produced usable text. https://www.blackrock.com/corporate/about-us len=13636 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=13780 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=0 score=98 bad_text=False | https://www.blackrock.com/corporate/about-us len=13636 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=13636 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=13636 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=13636 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=13636 score=98 bad_text=True
BLK,BlackRock,Financials,2023,https://www.blackrock.com/corporate/about-us,missing,Candidates found but none produced usable text. https://www.blackrock.com/corporate/about-us len=11690 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=11690 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=11690 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=11690 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=11690 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=11690 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=11690 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=0 score=98 bad_text=False
BLK,BlackRock,Financials,2024,https://www.blackrock.com/corporate/about-us,missing,Candidates found but none produced usable text. https://www.blackrock.com/corporate/about-us len=11802 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=11946 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=11946 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=11946 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=11811 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=12324 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=12324 score=98 bad_text=True | https://www.blackrock.com/corporate/about-us len=11811 score=98 bad_text=True
SCHW,Charles Schwab,Financials,2016,https://www.schwab.com/about,review,"Selected usable candidate. Tried 1 candidate(s). downloaded No reliable prior-year comparison. Clean text length: 7466. URL score: 18. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, community_social_impact, integrity_ethics_trust, financial_performance_growth."
SCHW,Charles Schwab,Financials,2017,https://www.schwab.com/about,review,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.318. Clean text length: 7647. URL score: 18. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, community_social_impact, integrity_ethics_trust, financial_performance_growth."
SCHW,Charles Schwab,Financials,2018,https://www.schwab.com/about,review,"Selected usable candidate. Tried 2 candidate(s). downloaded Changed from prior usable year; similarity=0.285. Clean text length: 6670. URL score: 18. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, community_social_impact, integrity_ethics_trust, financial_performance_growth."
SCHW,Charles Schwab,Financials,2019,https://www.schwab.com/about,review,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.078. Clean text length: 4819. URL score: 18. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, community_social_impact, financial_performance_growth."
SCHW,Charles Schwab,Financials,2020,https://www.schwab.com/about,review,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.343. Clean text length: 5395. URL score: 18. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, financial_performance_growth."
SCHW,Charles Schwab,Financials,2021,https://www.schwab.com/about,review,"Selected usable candidate. Tried 2 candidate(s). downloaded Changed from prior usable year; similarity=0.367. Clean text length: 5691. URL score: 18. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
SCHW,Charles Schwab,Financials,2022,https://www.schwab.com/about,review,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.277. Clean text length: 4006. URL score: 18. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, community_social_impact, health_safety_wellbeing, financial_performance_growth."
SCHW,Charles Schwab,Financials,2023,https://www.schwab.com/about,review,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.490. Clean text length: 4109. URL score: 18. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, health_safety_wellbeing, financial_performance_growth."
SCHW,Charles Schwab,Financials,2024,https://www.schwab.com/about,review,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.027. Clean text length: 4979. URL score: 18. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, community_social_impact, integrity_ethics_trust, financial_performance_growth."
AXP,American Express,Financials,2016,https://www.americanexpress.com/en-us/company/,review,"Selected usable candidate. Tried 1 candidate(s). downloaded No reliable prior-year comparison. Clean text length: 2382. URL score: 18. Page type: about_company_page. Themes: innovation, customer_focus, integrity_ethics_trust, financial_performance_growth."
AXP,American Express,Financials,2017,https://www.americanexpress.com/en-us/company/,review,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=0.918. Clean text length: 2803. URL score: 18. Page type: about_company_page. Themes: innovation, customer_focus, integrity_ethics_trust, financial_performance_growth."
AXP,American Express,Financials,2018,https://www.americanexpress.com/en-us/company/,review,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.863. Clean text length: 2824. URL score: 18. Page type: about_company_page. Themes: innovation, customer_focus, integrity_ethics_trust, financial_performance_growth."
AXP,American Express,Financials,2019,https://www.americanexpress.com/en-us/company/,review,"Selected usable candidate. Tried 2 candidate(s). downloaded Changed from prior usable year; similarity=0.048. Clean text length: 3391. URL score: 18. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
AXP,American Express,Financials,2020,https://www.americanexpress.com/en-us/company/,review,"Selected usable candidate. Tried 4 candidate(s). downloaded Changed from prior usable year; similarity=0.029. Clean text length: 10121. URL score: 28. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, health_safety_wellbeing, financial_performance_growth."
AXP,American Express,Financials,2021,https://www.americanexpress.com/en-us/company/,review,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.019. Clean text length: 3689. URL score: 76. Page type: values_subpage. Themes: customer_focus, sustainability_environment, community_social_impact, integrity_ethics_trust, financial_performance_growth."
AXP,American Express,Financials,2022,https://www.americanexpress.com/en-us/company/,review,Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.055. Clean text length: 5211. URL score: 28. Page type: about_company_page. Themes: customer_focus.
AXP,American Express,Financials,2023,https://www.americanexpress.com/en-us/company/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.014. Clean text length: 1396. URL score: 36. Page type: about_company_page. Themes: customer_focus, sustainability_environment, community_social_impact, integrity_ethics_trust, financial_performance_growth."
AXP,American Express,Financials,2024,https://www.americanexpress.com/en-us/company/,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.755. Clean text length: 1533. URL score: 36. Page type: about_company_page. Themes: innovation, customer_focus, sustainability_environment, community_social_impact, integrity_ethics_trust, financial_performance_growth."
C,Citigroup,Financials,2016,https://www.citigroup.com/global/about-us,review,Selected usable candidate. Tried 2 candidate(s). downloaded No reliable prior-year comparison. Clean text length: 458. URL score: 115. Page type: about_company_page. Themes: customer_focus.
C,Citigroup,Financials,2017,https://www.citigroup.com/global/about-us,review,"Selected usable candidate. Tried 2 candidate(s). downloaded Changed from prior usable year; similarity=0.021. Clean text length: 1596. URL score: 74. Page type: about_company_page. Themes: employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, financial_performance_growth."
C,Citigroup,Financials,2018,https://www.citigroup.com/global/about-us,review,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.145. Clean text length: 2653. URL score: 74. Page type: values_subpage. Themes: innovation, customer_focus, sustainability_environment, integrity_ethics_trust, financial_performance_growth."
C,Citigroup,Financials,2019,https://www.citigroup.com/global/about-us,review,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.131. Clean text length: 1691. URL score: 62. Page type: about_company_page. Themes: innovation, sustainability_environment, financial_performance_growth."
C,Citigroup,Financials,2020,https://www.citigroup.com/global/about-us,review,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.083. Clean text length: 2556. URL score: 74. Page type: values_subpage. Themes: innovation, sustainability_environment, financial_performance_growth."
C,Citigroup,Financials,2021,https://www.citigroup.com/global/about-us,missing,"No candidate URL passed filters. exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup failed: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=8) | exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup no captures"
C,Citigroup,Financials,2022,https://www.citigroup.com/global/about-us,missing,"No candidate URL passed filters. exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup no captures | exact_seed_or_backup no captures | exact_seed_or_backup_slash failed: HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /cdx?url=https%3A%2F%2Fwww.citigroup.com%2Fglobal%2Fabout-us%2Four-company%2F&matchType=exact&from=20220101&to=20221231&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cmimetype%2Cdigest&filter=statuscode%3A200&collapse=digest&limit=350 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))) | prefix_seed_or_backup failed: HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /cdx?url=https%3A%2F%2Fwww.citigroup.com%2Fglobal%2Fabout-us%2Four-company&matchType=prefix&from=20220101&to=20221231&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cmimetype%2Cdigest&filter=statuscode%3A200&collapse=digest&limit=350 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
C,Citigroup,Financials,2023,https://www.citigroup.com/global/about-us,review,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.011. Clean text length: 2944. URL score: 20. Page type: domain_discovered_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, financial_performance_growth."
C,Citigroup,Financials,2024,https://www.citigroup.com/global/about-us,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.177. Clean text length: 3658. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, financial_performance_growth."
LLY,Eli Lilly,Healthcare,2016,https://www.lilly.com/who-we-are,success,"Selected usable candidate. Tried 1 candidate(s). downloaded No reliable prior-year comparison. Clean text length: 5500. URL score: 50. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
LLY,Eli Lilly,Healthcare,2017,https://www.lilly.com/who-we-are,review,Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.003. Clean text length: 605. URL score: 33. Page type: about_company_page. Themes: health_safety_wellbeing.
LLY,Eli Lilly,Healthcare,2018,https://www.lilly.com/who-we-are,review,Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=1.000. Clean text length: 605. URL score: 33. Page type: about_company_page. Themes: health_safety_wellbeing.
LLY,Eli Lilly,Healthcare,2019,https://www.lilly.com/who-we-are,review,Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.886. Clean text length: 605. URL score: 33. Page type: about_company_page. Themes: health_safety_wellbeing.
LLY,Eli Lilly,Healthcare,2020,https://www.lilly.com/who-we-are,success,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.156. Clean text length: 2159. URL score: 58. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing."
LLY,Eli Lilly,Healthcare,2021,https://www.lilly.com/who-we-are,missing,Candidates found but none produced usable text. https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=0 score=58 bad_text=False
LLY,Eli Lilly,Healthcare,2022,https://www.lilly.com/who-we-are,missing,Candidates found but none produced usable text. https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/powered-by-purpose len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/powered-by-purpose len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False
LLY,Eli Lilly,Healthcare,2023,https://www.lilly.com/who-we-are,missing,Candidates found but none produced usable text. https://www.lilly.com/who-we-are/powered-by-purpose len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/powered-by-purpose len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/powered-by-purpose len=139 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=0 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=0 score=58 bad_text=False | https://www.lilly.com/who-we-are/about-lilly len=139 score=58 bad_text=False
LLY,Eli Lilly,Healthcare,2024,https://www.lilly.com/who-we-are,success,"Selected usable candidate. Tried 6 candidate(s). downloaded Changed from prior usable year; similarity=0.008. Clean text length: 61260. URL score: 58. Page type: mission_values_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth."
UNH,UnitedHealth Group,Healthcare,2016,https://www.unitedhealthgroup.com/about.html,missing,"No candidate URL passed filters. exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup no captures | exact_seed_or_backup no captures | exact_seed_or_backup_slash failed: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=8) | prefix_seed_or_backup no captures"
UNH,UnitedHealth Group,Healthcare,2017,https://www.unitedhealthgroup.com/about.html,missing,"No candidate URL passed filters. exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup failed: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=8) | exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup no captures"
UNH,UnitedHealth Group,Healthcare,2018,https://www.unitedhealthgroup.com/about.html,missing,Candidates found but none produced usable text. https://www.unitedhealthgroup.com/about.html len=0 score=33 bad_text=False | https://www.unitedhealthgroup.com/about.html len=0 score=33 bad_text=False | https://www.unitedhealthgroup.com/about.html len=0 score=33 bad_text=False
