ticker,company_name,sector,year,source_url_seed,wayback_timestamp,wayback_original_url,stated_text_len,stated_has_text,stated_theme_categories,stated_theme_counts_json,changed_from_prior,text_similarity_to_prior,selection_method,selected_page_type,selected_page_score,stated_needs_review,stated_tone_positive,stated_tone_negative,stated_tone_net,stated_analyst_notes,document_type,source,filing_date,accession_number,document_url,lived_text_len,lived_has_text,lived_theme_categories,lived_theme_counts_json,lived_theme_counts_per_10k_json,lived_tone_positive,lived_tone_negative,lived_tone_net,lived_analyst_notes,both_texts_available,theme_overlap_jaccard,theme_emphasis_cosine,tone_alignment,authenticity_index,authenticity_label,gap_type,component_gap_driver,alignment_gap_size
BMY,Bristol-Myers Squibb,Healthcare,2020,https://www.bms.com/about-us.html,20200617172839.0,https://www.bms.com/about-us.html,4677,True,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 10, ""customer_focus"": 0, ""employees_culture"": 9, ""diversity_inclusion"": 7, ""sustainability_environment"": 5, ""community_social_impact"": 9, ""integrity_ethics_trust"": 13, ""health_safety_wellbeing"": 21, ""financial_performance_growth"": 2}",True,0.0787363304981774,exact_seed_or_backup,about_company_page,73.0,False,20,1,0.9048,"Selected usable candidate. Tried 3 candidate(s). downloaded Changed from prior usable year; similarity=0.079. Clean text length: 4677. URL score: 73. Page type: about_company_page. Themes: innovation, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2020-03-25,0001140361-20-006834,https://www.sec.gov/Archives/edgar/data/14272/000114036120006834/nc10007007x1_def14a.htm,358577,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 142, ""customer_focus"": 98, ""employees_culture"": 253, ""diversity_inclusion"": 115, ""sustainability_environment"": 46, ""community_social_impact"": 13, ""integrity_ethics_trust"": 194, ""health_safety_wellbeing"": 112, ""financial_performance_growth"": 980}","{""innovation"": 3.9601, ""customer_focus"": 2.733, ""employees_culture"": 7.0557, ""diversity_inclusion"": 3.2071, ""sustainability_environment"": 1.2828, ""community_social_impact"": 0.3625, ""integrity_ethics_trust"": 5.4103, ""health_safety_wellbeing"": 3.1235, ""financial_performance_growth"": 27.3303}",217,89,0.4183,"downloaded on attempt 1. Clean text length: 358577. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.8889,0.3582,0.7568,0.6303,moderate_alignment,same_themes_different_emphasis,theme_emphasis_gap,0.36970000000000003
BMY,Bristol-Myers Squibb,Healthcare,2021,https://www.bms.com/about-us.html,20210712091849.0,https://www.bms.com/about-us.html,4905,True,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 10, ""customer_focus"": 0, ""employees_culture"": 11, ""diversity_inclusion"": 9, ""sustainability_environment"": 6, ""community_social_impact"": 9, ""integrity_ethics_trust"": 14, ""health_safety_wellbeing"": 19, ""financial_performance_growth"": 2}",True,0.8956376539344605,exact_seed_or_backup,about_company_page,73.0,False,19,1,0.9,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.896. Clean text length: 4905. URL score: 73. Page type: about_company_page. Themes: innovation, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2021-03-25,0001140361-21-010010,https://www.sec.gov/Archives/edgar/data/14272/000114036121010010/nc10020324x2_def14a.htm,494247,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 121, ""customer_focus"": 115, ""employees_culture"": 340, ""diversity_inclusion"": 243, ""sustainability_environment"": 83, ""community_social_impact"": 24, ""integrity_ethics_trust"": 265, ""health_safety_wellbeing"": 182, ""financial_performance_growth"": 1144}","{""innovation"": 2.4482, ""customer_focus"": 2.3268, ""employees_culture"": 6.8792, ""diversity_inclusion"": 4.9166, ""sustainability_environment"": 1.6793, ""community_social_impact"": 0.4856, ""integrity_ethics_trust"": 5.3617, ""health_safety_wellbeing"": 3.6824, ""financial_performance_growth"": 23.1463}",287,135,0.3602,"downloaded on attempt 1. Clean text length: 494247. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.8889,0.4341,0.7301,0.6604,moderate_alignment,same_themes_different_emphasis,theme_emphasis_gap,0.3396
BMY,Bristol-Myers Squibb,Healthcare,2022,https://www.bms.com/about-us.html,20220707115313.0,https://www.bms.com/about-us.html,4901,True,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 10, ""customer_focus"": 0, ""employees_culture"": 9, ""diversity_inclusion"": 9, ""sustainability_environment"": 6, ""community_social_impact"": 9, ""integrity_ethics_trust"": 14, ""health_safety_wellbeing"": 23, ""financial_performance_growth"": 2}",True,0.8199061798898634,exact_seed_or_backup,about_company_page,73.0,False,22,1,0.913,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.820. Clean text length: 4901. URL score: 73. Page type: about_company_page. Themes: innovation, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2022-03-24,0001140361-22-010987,https://www.sec.gov/Archives/edgar/data/14272/000114036122010987/ny20002084x1_def14a.htm,345232,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 143, ""customer_focus"": 88, ""employees_culture"": 308, ""diversity_inclusion"": 195, ""sustainability_environment"": 109, ""community_social_impact"": 29, ""integrity_ethics_trust"": 225, ""health_safety_wellbeing"": 178, ""financial_performance_growth"": 894}","{""innovation"": 4.1421, ""customer_focus"": 2.549, ""employees_culture"": 8.9215, ""diversity_inclusion"": 5.6484, ""sustainability_environment"": 3.1573, ""community_social_impact"": 0.84, ""integrity_ethics_trust"": 6.5174, ""health_safety_wellbeing"": 5.156, ""financial_performance_growth"": 25.8956}",308,97,0.521,"downloaded on attempt 1. Clean text length: 345232. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.8889,0.4651,0.804,0.6854,moderate_alignment,same_themes_different_emphasis,theme_emphasis_gap,0.3146
BMY,Bristol-Myers Squibb,Healthcare,2023,https://www.bms.com/about-us.html,20230701233652.0,https://www.bms.com/about-us.html,4414,True,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 9, ""customer_focus"": 0, ""employees_culture"": 6, ""diversity_inclusion"": 10, ""sustainability_environment"": 6, ""community_social_impact"": 9, ""integrity_ethics_trust"": 14, ""health_safety_wellbeing"": 19, ""financial_performance_growth"": 2}",True,0.759849704777241,exact_seed_or_backup,about_company_page,73.0,False,20,1,0.9048,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.760. Clean text length: 4414. URL score: 73. Page type: about_company_page. Themes: innovation, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2023-03-23,0001140361-23-013442,https://www.sec.gov/Archives/edgar/data/14272/000114036123013442/ny20006581x1_def14a.htm,379730,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 165, ""customer_focus"": 97, ""employees_culture"": 328, ""diversity_inclusion"": 317, ""sustainability_environment"": 162, ""community_social_impact"": 35, ""integrity_ethics_trust"": 225, ""health_safety_wellbeing"": 194, ""financial_performance_growth"": 1027}","{""innovation"": 4.3452, ""customer_focus"": 2.5544, ""employees_culture"": 8.6377, ""diversity_inclusion"": 8.348, ""sustainability_environment"": 4.2662, ""community_social_impact"": 0.9217, ""integrity_ethics_trust"": 5.9253, ""health_safety_wellbeing"": 5.1089, ""financial_performance_growth"": 27.0455}",323,104,0.5129,"downloaded on attempt 1. Clean text length: 379730. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.8889,0.4721,0.804,0.6886,moderate_alignment,same_themes_different_emphasis,theme_emphasis_gap,0.3114
BMY,Bristol-Myers Squibb,Healthcare,2024,https://www.bms.com/about-us.html,20240703222208.0,https://www.bms.com/about-us.html,4436,True,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 9, ""customer_focus"": 0, ""employees_culture"": 6, ""diversity_inclusion"": 10, ""sustainability_environment"": 6, ""community_social_impact"": 9, ""integrity_ethics_trust"": 14, ""health_safety_wellbeing"": 19, ""financial_performance_growth"": 2}",False,0.9909604519774012,exact_seed_or_backup,about_company_page,73.0,False,20,1,0.9048,"Selected usable candidate. Tried 1 candidate(s). downloaded Similar to prior usable year; similarity=0.991. Clean text length: 4436. URL score: 73. Page type: about_company_page. Themes: innovation, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2024-03-28,0001140361-24-016251,https://www.sec.gov/Archives/edgar/data/14272/000114036124016251/ny20016133x2_def14a.htm,415287,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 195, ""customer_focus"": 107, ""employees_culture"": 307, ""diversity_inclusion"": 227, ""sustainability_environment"": 168, ""community_social_impact"": 31, ""integrity_ethics_trust"": 217, ""health_safety_wellbeing"": 243, ""financial_performance_growth"": 1122}","{""innovation"": 4.6955, ""customer_focus"": 2.5765, ""employees_culture"": 7.3925, ""diversity_inclusion"": 5.4661, ""sustainability_environment"": 4.0454, ""community_social_impact"": 0.7465, ""integrity_ethics_trust"": 5.2253, ""health_safety_wellbeing"": 5.8514, ""financial_performance_growth"": 27.0175}",338,110,0.5089,"downloaded on attempt 1. Clean text length: 415287. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.8889,0.4521,0.802,0.6793,moderate_alignment,same_themes_different_emphasis,theme_emphasis_gap,0.3207
AMZN,Amazon,Consumer Discretionary,2016,https://www.aboutamazon.com/about-us,,,0,False,,{},,,,,,True,0,0,0.0,No candidate URL passed filters. exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup no captures | exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup no captures,DEF 14A proxy statement,SEC EDGAR,2016-04-05,0001193125-16-530747,https://www.sec.gov/Archives/edgar/data/1018724/000119312516530747/d78603ddef14a.htm,122617,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 31, ""customer_focus"": 60, ""employees_culture"": 21, ""diversity_inclusion"": 19, ""sustainability_environment"": 47, ""community_social_impact"": 3, ""integrity_ethics_trust"": 67, ""health_safety_wellbeing"": 9, ""financial_performance_growth"": 297}","{""innovation"": 2.5282, ""customer_focus"": 4.8933, ""employees_culture"": 1.7126, ""diversity_inclusion"": 1.5495, ""sustainability_environment"": 3.8331, ""community_social_impact"": 0.2447, ""integrity_ethics_trust"": 5.4642, ""health_safety_wellbeing"": 0.734, ""financial_performance_growth"": 24.2218}",52,30,0.2683,"downloaded on attempt 1. Clean text length: 122617. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",False,0.0,,0.8659,,insufficient_data,insufficient_data,insufficient_data,
AMZN,Amazon,Consumer Discretionary,2017,https://www.aboutamazon.com/about-us,,,0,False,,{},,,,,,True,0,0,0.0,"No candidate URL passed filters. exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup no captures | exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup failed: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=8)",DEF 14A proxy statement,SEC EDGAR,2017-04-12,0001193125-17-120195,https://www.sec.gov/Archives/edgar/data/1018724/000119312517120195/d334778ddef14a.htm,177428,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 38, ""customer_focus"": 84, ""employees_culture"": 55, ""diversity_inclusion"": 25, ""sustainability_environment"": 58, ""community_social_impact"": 6, ""integrity_ethics_trust"": 76, ""health_safety_wellbeing"": 5, ""financial_performance_growth"": 505}","{""innovation"": 2.1417, ""customer_focus"": 4.7343, ""employees_culture"": 3.0998, ""diversity_inclusion"": 1.409, ""sustainability_environment"": 3.2689, ""community_social_impact"": 0.3382, ""integrity_ethics_trust"": 4.2834, ""health_safety_wellbeing"": 0.2818, ""financial_performance_growth"": 28.4622}",67,29,0.3958,"downloaded on attempt 1. Clean text length: 177428. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",False,0.0,,0.8021,,insufficient_data,insufficient_data,insufficient_data,
AMZN,Amazon,Consumer Discretionary,2018,https://www.aboutamazon.com/about-us,,,0,False,,{},,,,,,True,0,0,0.0,"No candidate URL passed filters. exact_seed_or_backup no captures | exact_seed_or_backup_slash no captures | prefix_seed_or_backup no captures | exact_seed_or_backup no captures | exact_seed_or_backup_slash failed: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=8) | prefix_seed_or_backup failed: HTTPSConnectionPool(host='web.archive.org', port=443): Read timed out. (read timeout=8)",DEF 14A proxy statement,SEC EDGAR,2018-04-18,0001193125-18-121077,https://www.sec.gov/Archives/edgar/data/1018724/000119312518121077/d514607ddef14a.htm,132938,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;financial_performance_growth,"{""innovation"": 34, ""customer_focus"": 58, ""employees_culture"": 38, ""diversity_inclusion"": 42, ""sustainability_environment"": 9, ""community_social_impact"": 2, ""integrity_ethics_trust"": 76, ""health_safety_wellbeing"": 0, ""financial_performance_growth"": 386}","{""innovation"": 2.5576, ""customer_focus"": 4.3629, ""employees_culture"": 2.8585, ""diversity_inclusion"": 3.1594, ""sustainability_environment"": 0.677, ""community_social_impact"": 0.1504, ""integrity_ethics_trust"": 5.717, ""health_safety_wellbeing"": 0.0, ""financial_performance_growth"": 29.0361}",50,18,0.4706,"downloaded on attempt 1. Clean text length: 132938. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, financial_performance_growth.",False,0.0,,0.7647,,insufficient_data,insufficient_data,insufficient_data,
AMZN,Amazon,Consumer Discretionary,2019,https://www.aboutamazon.com/about-us,20190919163122.0,https://sustainability.aboutamazon.com,3010,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;integrity_ethics_trust,"{""innovation"": 2, ""customer_focus"": 4, ""employees_culture"": 2, ""diversity_inclusion"": 1, ""sustainability_environment"": 31, ""community_social_impact"": 0, ""integrity_ethics_trust"": 1, ""health_safety_wellbeing"": 0, ""financial_performance_growth"": 0}",,,exact_seed_or_backup,values_subpage,18.0,True,15,0,1.0,"Selected usable candidate. Tried 1 candidate(s). downloaded No reliable prior-year comparison. Clean text length: 3010. URL score: 18. Page type: values_subpage. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, integrity_ethics_trust.",DEF 14A proxy statement,SEC EDGAR,2019-04-11,0001193125-19-102995,https://www.sec.gov/Archives/edgar/data/1018724/000119312519102995/d667736ddef14a.htm,218855,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 95, ""customer_focus"": 151, ""employees_culture"": 111, ""diversity_inclusion"": 128, ""sustainability_environment"": 140, ""community_social_impact"": 11, ""integrity_ethics_trust"": 103, ""health_safety_wellbeing"": 4, ""financial_performance_growth"": 508}","{""innovation"": 4.3408, ""customer_focus"": 6.8995, ""employees_culture"": 5.0719, ""diversity_inclusion"": 5.8486, ""sustainability_environment"": 6.3969, ""community_social_impact"": 0.5026, ""integrity_ethics_trust"": 4.7063, ""health_safety_wellbeing"": 0.1828, ""financial_performance_growth"": 23.2117}",144,48,0.5,"downloaded on attempt 1. Clean text length: 218855. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.6667,0.3011,0.75,0.5146,moderate_alignment,same_themes_different_emphasis,theme_emphasis_gap,0.48540000000000005
AMZN,Amazon,Consumer Discretionary,2020,https://www.aboutamazon.com/about-us,20201111214236.0,https://www.aboutamazon.com/about-us/awards-recognition,3988,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;health_safety_wellbeing,"{""innovation"": 6, ""customer_focus"": 6, ""employees_culture"": 5, ""diversity_inclusion"": 4, ""sustainability_environment"": 1, ""community_social_impact"": 4, ""integrity_ethics_trust"": 0, ""health_safety_wellbeing"": 2, ""financial_performance_growth"": 0}",True,0.0137182052014861,prefix_seed_or_backup,about_company_page,73.0,False,3,0,1.0,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.014. Clean text length: 3988. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, health_safety_wellbeing.",DEF 14A proxy statement,SEC EDGAR,2020-04-16,0001193125-20-108422,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422/d897711ddef14a.htm,281424,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 140, ""customer_focus"": 189, ""employees_culture"": 202, ""diversity_inclusion"": 185, ""sustainability_environment"": 176, ""community_social_impact"": 95, ""integrity_ethics_trust"": 149, ""health_safety_wellbeing"": 22, ""financial_performance_growth"": 578}","{""innovation"": 4.9747, ""customer_focus"": 6.7158, ""employees_culture"": 7.1778, ""diversity_inclusion"": 6.5737, ""sustainability_environment"": 6.2539, ""community_social_impact"": 3.3757, ""integrity_ethics_trust"": 5.2945, ""health_safety_wellbeing"": 0.7817, ""financial_performance_growth"": 20.5384}",210,109,0.3166,"downloaded on attempt 1. Clean text length: 281424. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.7778,0.5145,0.6583,0.6414,moderate_alignment,high_alignment,theme_emphasis_gap,0.35860000000000003
AMZN,Amazon,Consumer Discretionary,2021,https://www.aboutamazon.com/about-us,20210703223852.0,https://www.aboutamazon.com/about-us,2501,True,innovation;customer_focus;employees_culture;sustainability_environment;community_social_impact;integrity_ethics_trust,"{""innovation"": 2, ""customer_focus"": 6, ""employees_culture"": 4, ""diversity_inclusion"": 0, ""sustainability_environment"": 1, ""community_social_impact"": 1, ""integrity_ethics_trust"": 1, ""health_safety_wellbeing"": 0, ""financial_performance_growth"": 0}",True,0.0117121282169825,exact_seed_or_backup,about_company_page,73.0,False,2,0,1.0,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.012. Clean text length: 2501. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, sustainability_environment, community_social_impact, integrity_ethics_trust.",DEF 14A proxy statement,SEC EDGAR,2021-04-15,0001104659-21-050333,https://www.sec.gov/Archives/edgar/data/1018724/000110465921050333/tm2035374-1_def14a.htm,346616,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 214, ""customer_focus"": 278, ""employees_culture"": 410, ""diversity_inclusion"": 341, ""sustainability_environment"": 177, ""community_social_impact"": 153, ""integrity_ethics_trust"": 144, ""health_safety_wellbeing"": 71, ""financial_performance_growth"": 558}","{""innovation"": 6.174, ""customer_focus"": 8.0204, ""employees_culture"": 11.8287, ""diversity_inclusion"": 9.838, ""sustainability_environment"": 5.1065, ""community_social_impact"": 4.4141, ""integrity_ethics_trust"": 4.1545, ""health_safety_wellbeing"": 2.0484, ""financial_performance_growth"": 16.0985}",325,88,0.5738,"downloaded on attempt 1. Clean text length: 346616. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.6667,0.613,0.7869,0.6606,moderate_alignment,high_alignment,theme_emphasis_gap,0.33940000000000003
AMZN,Amazon,Consumer Discretionary,2022,https://www.aboutamazon.com/about-us,20220728175106.0,https://www.aboutamazon.com/about-us,2743,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 1, ""customer_focus"": 5, ""employees_culture"": 16, ""diversity_inclusion"": 4, ""sustainability_environment"": 1, ""community_social_impact"": 1, ""integrity_ethics_trust"": 1, ""health_safety_wellbeing"": 2, ""financial_performance_growth"": 1}",True,0.6544622425629291,exact_seed_or_backup,about_company_page,73.0,False,1,0,1.0,"Selected usable candidate. Tried 3 candidate(s). downloaded Changed from prior usable year; similarity=0.654. Clean text length: 2743. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",DEF 14A proxy statement,SEC EDGAR,2022-04-14,0001104659-22-045572,https://www.sec.gov/Archives/edgar/data/1018724/000110465922045572/tm223357-5_def14a.htm,496787,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 286, ""customer_focus"": 280, ""employees_culture"": 745, ""diversity_inclusion"": 462, ""sustainability_environment"": 317, ""community_social_impact"": 172, ""integrity_ethics_trust"": 181, ""health_safety_wellbeing"": 273, ""financial_performance_growth"": 806}","{""innovation"": 5.757, ""customer_focus"": 5.6362, ""employees_culture"": 14.9964, ""diversity_inclusion"": 9.2998, ""sustainability_environment"": 6.381, ""community_social_impact"": 3.4622, ""integrity_ethics_trust"": 3.6434, ""health_safety_wellbeing"": 5.4953, ""financial_performance_growth"": 16.2243}",533,142,0.5793,"downloaded on attempt 1. Clean text length: 496787. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,1.0,0.7414,0.7896,0.8521,high_alignment,high_alignment,theme_emphasis_gap,0.14790000000000003
AMZN,Amazon,Consumer Discretionary,2023,https://www.aboutamazon.com/about-us,20230701061232.0,https://www.aboutamazon.com/about-us,3026,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust,"{""innovation"": 1, ""customer_focus"": 6, ""employees_culture"": 14, ""diversity_inclusion"": 3, ""sustainability_environment"": 1, ""community_social_impact"": 2, ""integrity_ethics_trust"": 1, ""health_safety_wellbeing"": 0, ""financial_performance_growth"": 0}",True,0.6004506846940544,exact_seed_or_backup,about_company_page,73.0,False,3,0,1.0,"Selected usable candidate. Tried 1 candidate(s). downloaded Changed from prior usable year; similarity=0.600. Clean text length: 3026. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust.",DEF 14A proxy statement,SEC EDGAR,2023-04-13,0001104659-23-044708,https://www.sec.gov/Archives/edgar/data/1018724/000110465923044708/tm233694d2_def14a.htm,546094,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 279, ""customer_focus"": 335, ""employees_culture"": 567, ""diversity_inclusion"": 352, ""sustainability_environment"": 329, ""community_social_impact"": 133, ""integrity_ethics_trust"": 267, ""health_safety_wellbeing"": 198, ""financial_performance_growth"": 1187}","{""innovation"": 5.109, ""customer_focus"": 6.1345, ""employees_culture"": 10.3828, ""diversity_inclusion"": 6.4458, ""sustainability_environment"": 6.0246, ""community_social_impact"": 2.4355, ""integrity_ethics_trust"": 4.8893, ""health_safety_wellbeing"": 3.6257, ""financial_performance_growth"": 21.7362}",523,215,0.4173,"downloaded on attempt 1. Clean text length: 546094. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.7778,0.5106,0.7087,0.6472,moderate_alignment,high_alignment,theme_emphasis_gap,0.3528
AMZN,Amazon,Consumer Discretionary,2024,https://www.aboutamazon.com/about-us,20240718091534.0,https://www.aboutamazon.com/about-us,3119,True,innovation;customer_focus;employees_culture;sustainability_environment;community_social_impact;integrity_ethics_trust,"{""innovation"": 1, ""customer_focus"": 6, ""employees_culture"": 14, ""diversity_inclusion"": 0, ""sustainability_environment"": 1, ""community_social_impact"": 2, ""integrity_ethics_trust"": 1, ""health_safety_wellbeing"": 0, ""financial_performance_growth"": 0}",True,0.6196908055329536,exact_seed_or_backup,about_company_page,73.0,False,3,0,1.0,"Selected usable candidate. Tried 2 candidate(s). downloaded Changed from prior usable year; similarity=0.620. Clean text length: 3119. URL score: 73. Page type: about_company_page. Themes: innovation, customer_focus, employees_culture, sustainability_environment, community_social_impact, integrity_ethics_trust.",DEF 14A proxy statement,SEC EDGAR,2024-04-11,0001104659-24-045910,https://www.sec.gov/Archives/edgar/data/1018724/000110465924045910/tm2329302d4_def14a.htm,497957,True,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 505, ""customer_focus"": 333, ""employees_culture"": 463, ""diversity_inclusion"": 312, ""sustainability_environment"": 374, ""community_social_impact"": 164, ""integrity_ethics_trust"": 244, ""health_safety_wellbeing"": 170, ""financial_performance_growth"": 1050}","{""innovation"": 10.1414, ""customer_focus"": 6.6873, ""employees_culture"": 9.298, ""diversity_inclusion"": 6.2656, ""sustainability_environment"": 7.5107, ""community_social_impact"": 3.2935, ""integrity_ethics_trust"": 4.9, ""health_safety_wellbeing"": 3.4139, ""financial_performance_growth"": 21.0862}",555,248,0.3823,"downloaded on attempt 1. Clean text length: 497957. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",True,0.6667,0.4503,0.6911,0.573,moderate_alignment,same_themes_different_emphasis,theme_emphasis_gap,0.42700000000000005
